analysis_family,record_type,sampling_seed,is_primary_seed,group_a,group_b,sampled_n_a,sampled_n_b,sampled_mean_a,sampled_mean_b,sampled_median_a,sampled_median_b,q25_a,q75_a,pairwise_mean_difference,pairwise_median_difference,effect_size_rank_biserial,sign_agreement_mean_fraction,sign_agreement_median_fraction,sign_agreement_effect_fraction,stability_status
surface_cover,pair,20260729,False,roof,vegetation_tree,9406,10000.0,6.925447434636854,3.2098816595077517,6.352771759033203,2.72442626953125,1.6362857818603516,11.693536758422852,3.7155657751291034,3.628345489501953,0.3337662130554966,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260730,False,bare_soil,,221,,11.742181467254778,,13.406946182250977,,7.3134765625,15.9912109375,,,,,,,group_distribution_record
surface_cover,group,20260730,False,concrete_pavement,,6677,,6.882936525009199,,5.556970596313477,,2.9961185455322266,10.277338027954102,,,,,,,group_distribution_record
surface_cover,group,20260730,False,grass_low_vegetation,,770,,10.681501386072728,,11.9466552734375,,7.29097318649292,13.801496982574465,,,,,,,group_distribution_record
surface_cover,group,20260730,False,roof,,9406,,6.9229501000926925,,6.413726806640625,,1.666534423828125,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260730,False,vegetation_tree,,10000,,3.212561911582947,,2.72442626953125,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260730,False,bare_soil,concrete_pavement,221,6677.0,11.742181467254778,6.882936525009199,13.406946182250977,5.556970596313477,7.3134765625,15.9912109375,4.859244942245579,7.8499755859375,0.4447868247655049,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,bare_soil,grass_low_vegetation,221,770.0,11.742181467254778,10.681501386072728,13.406946182250977,11.9466552734375,7.3134765625,15.9912109375,1.0606800811820492,1.4602909088134766,0.1857730504789327,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,bare_soil,roof,221,9406.0,11.742181467254778,6.9229501000926925,13.406946182250977,6.413726806640625,7.3134765625,15.9912109375,4.819231367162085,6.993219375610352,0.4274113086573219,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,bare_soil,vegetation_tree,221,10000.0,11.742181467254778,3.212561911582947,13.406946182250977,2.72442626953125,7.3134765625,15.9912109375,8.52961955567183,10.682519912719728,0.7306574660633485,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.882936525009199,10.681501386072728,5.556970596313477,11.9466552734375,2.9961185455322266,10.277338027954102,-3.7985648610635296,-6.389684677124023,-0.4204166658562345,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,concrete_pavement,roof,6677,9406.0,6.882936525009199,6.9229501000926925,5.556970596313477,6.413726806640625,2.9961185455322266,10.277338027954102,-0.0400135750834937,-0.8567562103271484,0.0118653371985308,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260730,False,concrete_pavement,vegetation_tree,6677,10000.0,6.882936525009199,3.212561911582947,5.556970596313477,2.72442626953125,2.9961185455322266,10.277338027954102,3.670374613426252,2.8325443267822266,0.4631213119664519,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,grass_low_vegetation,roof,770,9406.0,10.681501386072728,6.9229501000926925,11.9466552734375,6.413726806640625,7.29097318649292,13.801496982574465,3.758551285980036,5.532928466796875,0.3712900856319949,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.681501386072728,3.212561911582947,11.9466552734375,2.72442626953125,7.29097318649292,13.801496982574465,7.468939474489781,9.22222900390625,0.7973922077922078,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260730,False,roof,vegetation_tree,9406,10000.0,6.9229501000926925,3.212561911582947,6.413726806640625,2.72442626953125,1.666534423828125,11.662708282470703,3.7103881885097456,3.689300537109375,0.3337273867743993,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260731,False,bare_soil,,221,,11.817249876341668,,13.288177490234377,,7.763336181640625,16.065338134765625,,,,,,,group_distribution_record
surface_cover,group,20260731,False,concrete_pavement,,6677,,6.8633689217641,,5.526844024658203,,2.9961185455322266,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260731,False,grass_low_vegetation,,770,,10.690014720272709,,12.0218505859375,,7.260922908782959,13.801496982574465,,,,,,,group_distribution_record
surface_cover,group,20260731,False,roof,,9406,,6.88573028304692,,6.277729034423828,,1.590789794921875,11.693536758422852,,,,,,,group_distribution_record
surface_cover,group,20260731,False,vegetation_tree,,10000,,3.188222229909897,,2.72442626953125,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260731,False,bare_soil,concrete_pavement,221,6677.0,11.817249876341668,6.8633689217641,13.288177490234377,5.526844024658203,7.763336181640625,16.065338134765625,4.953880954577568,7.761333465576172,0.4500124354761432,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,bare_soil,grass_low_vegetation,221,770.0,11.817249876341668,10.690014720272709,13.288177490234377,12.0218505859375,7.763336181640625,16.065338134765625,1.1272351560689593,1.266326904296875,0.1922841864018334,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,bare_soil,roof,221,9406.0,11.817249876341668,6.88573028304692,13.288177490234377,6.277729034423828,7.763336181640625,16.065338134765625,4.931519593294748,7.010448455810547,0.436762709467241,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,bare_soil,vegetation_tree,221,10000.0,11.817249876341668,3.188222229909897,13.288177490234377,2.72442626953125,7.763336181640625,16.065338134765625,8.629027646431771,10.563751220703123,0.7307452488687782,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.8633689217641,10.690014720272709,5.526844024658203,12.0218505859375,2.9961185455322266,10.320362091064451,-3.8266457985086086,-6.495006561279297,-0.4198988969694376,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,concrete_pavement,roof,6677,9406.0,6.8633689217641,6.88573028304692,5.526844024658203,6.277729034423828,2.9961185455322266,10.320362091064451,-0.0223613612828197,-0.750885009765625,0.0168393465994176,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260731,False,concrete_pavement,vegetation_tree,6677,10000.0,6.8633689217641,3.188222229909897,5.526844024658203,2.72442626953125,2.9961185455322266,10.320362091064451,3.675146691854203,2.802417755126953,0.4649808746443014,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,grass_low_vegetation,roof,770,9406.0,10.690014720272709,6.88573028304692,12.0218505859375,6.277729034423828,7.260922908782959,13.801496982574465,3.804284437225789,5.744121551513672,0.3758570793442153,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.690014720272709,3.188222229909897,12.0218505859375,2.72442626953125,7.260922908782959,13.801496982574465,7.501792490362812,9.29742431640625,0.7974572727272726,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260731,False,roof,vegetation_tree,9406,10000.0,6.88573028304692,3.188222229909897,6.277729034423828,2.72442626953125,1.590789794921875,11.693536758422852,3.697508053137023,3.553302764892578,0.3295751754199447,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260732,False,bare_soil,,221,,11.799961737378151,,13.510986328125,,7.913055419921875,15.9912109375,,,,,,,group_distribution_record
surface_cover,group,20260732,False,concrete_pavement,,6677,,6.91345074813452,,5.51190185546875,,2.965930938720703,10.38092041015625,,,,,,,group_distribution_record
surface_cover,group,20260732,False,grass_low_vegetation,,770,,10.629058671926524,,12.067560195922852,,6.984247207641602,13.73370361328125,,,,,,,group_distribution_record
surface_cover,group,20260732,False,roof,,9406,,6.844764908450526,,6.233240127563477,,1.5302619934082031,11.65927028656006,,,,,,,group_distribution_record
surface_cover,group,20260732,False,vegetation_tree,,10000,,3.2115998999118807,,2.72442626953125,,1.681537628173828,4.127405166625977,,,,,,,group_distribution_record
surface_cover,pair,20260732,False,bare_soil,concrete_pavement,221,6677.0,11.799961737378151,6.91345074813452,13.510986328125,5.51190185546875,7.913055419921875,15.9912109375,4.886510989243631,7.99908447265625,0.4488427552677965,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,bare_soil,grass_low_vegetation,221,770.0,11.799961737378151,10.629058671926524,13.510986328125,12.067560195922852,7.913055419921875,15.9912109375,1.1709030654516273,1.4434261322021484,0.1959099723805606,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,bare_soil,roof,221,9406.0,11.799961737378151,6.844764908450526,13.510986328125,6.233240127563477,7.913055419921875,15.9912109375,4.955196828927625,7.277746200561523,0.4406737588311302,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,bare_soil,vegetation_tree,221,10000.0,11.799961737378151,3.2115998999118807,13.510986328125,2.72442626953125,7.913055419921875,15.9912109375,8.58836183746627,10.78656005859375,0.7307868778280544,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.91345074813452,10.629058671926524,5.51190185546875,12.067560195922852,2.965930938720703,10.38092041015625,-3.715607923792004,-6.555658340454102,-0.4109762335911804,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,concrete_pavement,roof,6677,9406.0,6.91345074813452,6.844764908450526,5.51190185546875,6.233240127563477,2.965930938720703,10.38092041015625,0.0686858396839937,-0.7213382720947266,0.0225187266349957,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260732,False,concrete_pavement,vegetation_tree,6677,10000.0,6.91345074813452,3.2115998999118807,5.51190185546875,2.72442626953125,2.965930938720703,10.38092041015625,3.701850848222639,2.7874755859375,0.4628320353452149,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,grass_low_vegetation,roof,770,9406.0,10.629058671926524,6.844764908450526,12.067560195922852,6.233240127563477,6.984247207641602,13.73370361328125,3.784293763475998,5.834320068359375,0.374143472942112,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.629058671926524,3.2115998999118807,12.067560195922852,2.72442626953125,6.984247207641602,13.73370361328125,7.417458772014643,9.343133926391602,0.789531038961039,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260732,False,roof,vegetation_tree,9406,10000.0,6.844764908450526,3.2115998999118807,6.233240127563477,2.72442626953125,1.5302619934082031,11.65927028656006,3.633165008538645,3.5088138580322266,0.3228606634063364,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260733,False,bare_soil,,221,,11.688588043143849,,13.213043212890623,,7.46380615234375,15.763641357421877,,,,,,,group_distribution_record
surface_cover,group,20260733,False,concrete_pavement,,6677,,6.921905946852973,,5.51190185546875,,2.9961185455322266,10.30633544921875,,,,,,,group_distribution_record
surface_cover,group,20260733,False,grass_low_vegetation,,770,,10.60191606050962,,11.9466552734375,,7.24990701675415,13.779474258422852,,,,,,,group_distribution_record
surface_cover,group,20260733,False,roof,,9406,,6.843235217685931,,6.352771759033203,,1.5302619934082031,11.587512969970703,,,,,,,group_distribution_record
surface_cover,group,20260733,False,vegetation_tree,,10000,,3.229326377105713,,2.72442626953125,,1.7117862701416016,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260733,False,bare_soil,concrete_pavement,221,6677.0,11.688588043143849,6.921905946852973,13.213043212890623,5.51190185546875,7.46380615234375,15.763641357421877,4.766682096290874,7.701141357421875,0.4418931199627003,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,bare_soil,grass_low_vegetation,221,770.0,11.688588043143849,10.60191606050962,13.213043212890623,11.9466552734375,7.46380615234375,15.763641357421877,1.0866719826342273,1.266387939453125,0.1847740494799319,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,bare_soil,roof,221,9406.0,11.688588043143849,6.843235217685931,13.213043212890623,6.352771759033203,7.46380615234375,15.763641357421877,4.845352825457916,6.860271453857422,0.4334727135755265,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,bare_soil,vegetation_tree,221,10000.0,11.688588043143849,3.229326377105713,13.213043212890623,2.72442626953125,7.46380615234375,15.763641357421877,8.459261666038135,10.488616943359377,0.7294443438914027,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.921905946852973,10.60191606050962,5.51190185546875,11.9466552734375,2.9961185455322266,10.30633544921875,-3.680010113656647,-6.43475341796875,-0.4120500885964417,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,concrete_pavement,roof,6677,9406.0,6.921905946852973,6.843235217685931,5.51190185546875,6.352771759033203,2.9961185455322266,10.30633544921875,0.0786707291670421,-0.8408699035644531,0.0210715544849773,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260733,False,concrete_pavement,vegetation_tree,6677,10000.0,6.921905946852973,3.229326377105713,5.51190185546875,2.72442626953125,2.9961185455322266,10.30633544921875,3.69257956974726,2.7874755859375,0.4599411711846637,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,grass_low_vegetation,roof,770,9406.0,10.60191606050962,6.843235217685931,11.9466552734375,6.352771759033203,7.24990701675415,13.779474258422852,3.758680842823689,5.593883514404297,0.3732522208813937,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.60191606050962,3.229326377105713,11.9466552734375,2.72442626953125,7.24990701675415,13.779474258422852,7.372589683403907,9.22222900390625,0.7937741558441558,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260733,False,roof,vegetation_tree,9406,10000.0,6.843235217685931,3.229326377105713,6.352771759033203,2.72442626953125,1.5302619934082031,11.587512969970703,3.6139088405802178,3.628345489501953,0.3226293004465235,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260734,False,bare_soil,,221,,11.668711571671844,,13.436737060546877,,7.46380615234375,15.763641357421877,,,,,,,group_distribution_record
surface_cover,group,20260734,False,concrete_pavement,,6677,,6.8919069755928986,,5.51190185546875,,2.9961185455322266,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260734,False,grass_low_vegetation,,770,,10.5922854262513,,11.932293891906738,,7.3134765625,13.65948486328125,,,,,,,group_distribution_record
surface_cover,group,20260734,False,roof,,9406,,6.843625256540216,,6.352771759033203,,1.5302619934082031,11.65927028656006,,,,,,,group_distribution_record
surface_cover,group,20260734,False,vegetation_tree,,10000,,3.212693799877167,,2.72442626953125,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260734,False,bare_soil,concrete_pavement,221,6677.0,11.668711571671844,6.8919069755928986,13.436737060546877,5.51190185546875,7.46380615234375,15.763641357421877,4.776804596078946,7.924835205078125,0.439501577983989,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,bare_soil,grass_low_vegetation,221,770.0,11.668711571671844,10.5922854262513,13.436737060546877,11.932293891906738,7.46380615234375,15.763641357421877,1.0764261454205446,1.5044431686401367,0.1908620790973731,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,bare_soil,roof,221,9406.0,11.668711571671844,6.843625256540216,13.436737060546877,6.352771759033203,7.46380615234375,15.763641357421877,4.825086315131628,7.083965301513672,0.4326876173194542,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,bare_soil,vegetation_tree,221,10000.0,11.668711571671844,3.212693799877167,13.436737060546877,2.72442626953125,7.46380615234375,15.763641357421877,8.456017771794677,10.712310791015623,0.7280497737556562,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.8919069755928986,10.5922854262513,5.51190185546875,11.932293891906738,2.9961185455322266,10.320362091064451,-3.700378450658401,-6.420392036437988,-0.412882564492569,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,concrete_pavement,roof,6677,9406.0,6.8919069755928986,6.843625256540216,5.51190185546875,6.352771759033203,2.9961185455322266,10.320362091064451,0.0482817190526825,-0.8408699035644531,0.0199566867400606,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260734,False,concrete_pavement,vegetation_tree,6677,10000.0,6.8919069755928986,3.212693799877167,5.51190185546875,2.72442626953125,2.9961185455322266,10.320362091064451,3.679213175715732,2.7874755859375,0.4630353452149169,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,grass_low_vegetation,roof,770,9406.0,10.5922854262513,6.843625256540216,11.932293891906738,6.352771759033203,7.3134765625,13.65948486328125,3.748660169711084,5.579522132873535,0.3714202871336616,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.5922854262513,3.212693799877167,11.932293891906738,2.72442626953125,7.3134765625,13.65948486328125,7.379591626374133,9.207867622375488,0.7955463636363636,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260734,False,roof,vegetation_tree,9406,10000.0,6.843625256540216,3.212693799877167,6.352771759033203,2.72442626953125,1.5302619934082031,11.65927028656006,3.630931456663049,3.628345489501953,0.3224891452264511,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260735,False,bare_soil,,221,,11.717128745031571,,13.510986328125,,8.332056045532227,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260735,False,concrete_pavement,,6677,,6.842969492843306,,5.526844024658203,,2.965930938720703,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260735,False,grass_low_vegetation,,770,,10.60886934949206,,11.9466552734375,,7.126121520996094,13.65236520767212,,,,,,,group_distribution_record
surface_cover,group,20260735,False,roof,,9406,,6.854995401722306,,6.323254585266113,,1.5302619934082031,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260735,False,vegetation_tree,,10000,,3.2200393097400664,,2.694421768188477,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260735,False,bare_soil,concrete_pavement,221,6677.0,11.717128745031571,6.842969492843306,13.510986328125,5.526844024658203,8.332056045532227,15.83880615234375,4.874159252188267,7.984142303466797,0.446544733491143,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,bare_soil,grass_low_vegetation,221,770.0,11.717128745031571,10.60886934949206,13.510986328125,11.9466552734375,8.332056045532227,15.83880615234375,1.1082593955395126,1.5643310546875,0.1914085914085914,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,bare_soil,roof,221,9406.0,11.717128745031571,6.854995401722306,13.510986328125,6.323254585266113,8.332056045532227,15.83880615234375,4.862133343309267,7.187731742858887,0.4351670205693294,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,bare_soil,vegetation_tree,221,10000.0,11.717128745031571,3.2200393097400664,13.510986328125,2.694421768188477,8.332056045532227,15.83880615234375,8.497089435291507,10.816564559936523,0.7271303167420815,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.842969492843306,10.60886934949206,5.526844024658203,11.9466552734375,2.965930938720703,10.320362091064451,-3.7658998566487543,-6.419811248779297,-0.414529427439417,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,concrete_pavement,roof,6677,9406.0,6.842969492843306,6.854995401722306,5.526844024658203,6.323254585266113,2.965930938720703,10.320362091064451,-0.012025908879,-0.7964105606079102,0.0182986039934933,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260735,False,concrete_pavement,vegetation_tree,6677,10000.0,6.842969492843306,3.2200393097400664,5.526844024658203,2.694421768188477,2.965930938720703,10.320362091064451,3.62293018310324,2.8324222564697266,0.4573672757226299,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,grass_low_vegetation,roof,770,9406.0,10.60886934949206,6.854995401722306,11.9466552734375,6.323254585266113,7.126121520996094,13.65236520767212,3.7538739477697542,5.623400688171387,0.3725222364282539,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.60886934949206,3.2200393097400664,11.9466552734375,2.694421768188477,7.126121520996094,13.65236520767212,7.388830039751994,9.252233505249023,0.7945177922077922,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260735,False,roof,vegetation_tree,9406,10000.0,6.854995401722306,3.2200393097400664,6.323254585266113,2.694421768188477,1.5302619934082031,11.662708282470703,3.63495609198224,3.6288328170776367,0.3200645120136083,1.0,1.0,1.0,stable_sign_across_seeds
