observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,luhk_majority_fraction,mixed_luhk_flag,dominant_physical_surface_cover_class_id,dominant_physical_surface_cover_class,dominant_physical_surface_cover_pixel_count,dominant_physical_surface_cover_fraction,total_mapped_pixel_count,valid_temperature_pixel_count,valid_temperature_coverage_fraction,cell_thermal_coverage_fraction,mean_surface_temperature_c,median_surface_temperature_c,std_surface_temperature_c,min_surface_temperature_c,max_surface_temperature_c,p01_surface_temperature_c,p99_surface_temperature_c,below_0_c_pixel_count,below_0_c_pixel_fraction,below_minus_5_c_pixel_count,below_minus_5_c_pixel_fraction,below_minus_10_c_pixel_count,below_minus_10_c_pixel_fraction,shadow_pixel_count,shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,delta_t_mean_c,delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143320_0007__LUHK_r02588_c04516,DJI_20260107143320_0007__LUHK_r02588_c04516,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04516,2588,4516,845165.0,822115.0,845160.0,845170.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,9.801781,8.506037,4.759963,4.480035,30.006281,4.551538,27.788181,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.798219,-2.093963,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04517,DJI_20260107143320_0007__LUHK_r02588_c04517,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04517,2588,4517,845175.0,822115.0,845170.0,845180.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,576,1.0,576,576,1.0,1.0,6.906735,7.516183,1.328932,4.259088,9.311792,4.333826,8.890566,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-3.693265,-3.083817,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04518,DJI_20260107143320_0007__LUHK_r02588_c04518,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04518,2588,4518,845185.0,822115.0,845180.0,845190.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,587,0.978333,600,600,1.0,1.0,7.189574,7.186761,0.663686,4.480035,8.432795,4.770183,8.286341,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-3.410426,-3.413239,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04519,DJI_20260107143320_0007__LUHK_r02588_c04519,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04519,2588,4519,845195.0,822115.0,845190.0,845200.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,7.214337,7.186761,0.288204,6.454889,8.432795,6.674432,8.212562,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-3.385663,-3.413239,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04520,DJI_20260107143320_0007__LUHK_r02588_c04520,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04520,2588,4520,845205.0,822115.0,845200.0,845210.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,576,1.0,576,576,1.0,1.0,7.859896,7.626001,0.877405,5.869562,11.145227,6.162195,10.412165,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-2.740104,-2.973999,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04521,DJI_20260107143320_0007__LUHK_r02588_c04521,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04521,2588,4521,845215.0,822115.0,845210.0,845220.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,7.340183,7.11358,1.006667,5.429132,10.265558,5.503808,9.825446,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-3.259817,-3.48642,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04522,DJI_20260107143320_0007__LUHK_r02588_c04522,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04522,2588,4522,845225.0,822115.0,845220.0,845230.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,576,1.0,576,576,1.0,1.0,7.967214,7.626001,1.170627,5.796411,11.65954,6.015893,11.328783,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-2.632786,-2.973999,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04523,DJI_20260107143320_0007__LUHK_r02588_c04523,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04523,2588,4523,845235.0,822115.0,845230.0,845240.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,10.782978,9.824701,2.82553,7.479578,18.493219,7.625269,18.200462,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.182978,-0.775299,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04524,DJI_20260107143320_0007__LUHK_r02588_c04524,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04524,2588,4524,845245.0,822115.0,845240.0,845250.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,18.410673,18.346216,2.459357,12.834955,24.455103,13.054132,23.571527,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,7.810673,7.746216,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04525,DJI_20260107143320_0007__LUHK_r02588_c04525,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04525,2588,4525,845255.0,822115.0,845250.0,845260.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,576,1.0,576,576,1.0,1.0,16.416407,16.21377,2.119749,5.429132,21.804865,8.084818,20.774195,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,5.816407,5.61377,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04526,DJI_20260107143320_0007__LUHK_r02588_c04526,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04526,2588,4526,845265.0,822115.0,845260.0,845270.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,18.090782,17.978754,1.587004,13.641993,21.804865,14.22921,20.627069,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,7.490782,7.378754,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04527,DJI_20260107143320_0007__LUHK_r02588_c04527,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04527,2588,4527,845275.0,822115.0,845270.0,845280.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,600,1.0,600,600,1.0,1.0,17.012123,17.243433,3.603863,7.773798,22.614435,8.283399,22.393488,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,6.412123,6.643433,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04528,DJI_20260107143320_0007__LUHK_r02588_c04528,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04528,2588,4528,845285.0,822115.0,845280.0,845290.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,1,roof,295,0.512153,576,576,1.0,1.0,13.663511,11.072962,4.034329,7.845666,22.393488,8.26771,22.172754,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,3.063511,0.472962,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04529,DJI_20260107143320_0007__LUHK_r02588_c04529,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04529,2588,4529,845295.0,822115.0,845290.0,845300.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.295583,10.119013,0.457355,9.678156,12.099543,9.752619,11.952875,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.304417,-0.480987,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02588_c04530,DJI_20260107143320_0007__LUHK_r02588_c04530,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02588_c04530,2588,4530,845305.0,822115.0,845300.0,845310.0,822110.0,822120.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,96,1.0,96,96,1.0,0.170088,10.18373,10.119013,0.328151,9.678156,11.145227,9.748896,10.936284,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.41627,-0.480987,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04504,DJI_20260107143320_0007__LUHK_r02589_c04504,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04504,2589,4504,845045.0,822105.0,845040.0,845050.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,500,1.0,500,500,1.0,0.825164,10.371713,10.191156,0.461941,9.678156,11.879511,9.678156,11.586206,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.228287,-0.408844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04505,DJI_20260107143320_0007__LUHK_r02589_c04505,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04505,2589,4505,845055.0,822105.0,845050.0,845060.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,9.867498,9.824701,0.249122,9.386286,10.558741,9.458338,10.541155,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.732502,-0.775299,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04506,DJI_20260107143320_0007__LUHK_r02589_c04506,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04506,2589,4506,845065.0,822105.0,845060.0,845070.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.720922,10.851954,0.721574,8.94552,12.540583,9.386286,12.099543,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.120922,0.251954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04507,DJI_20260107143320_0007__LUHK_r02589_c04507,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04507,2589,4507,845075.0,822105.0,845070.0,845080.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,11.342147,11.366236,0.451597,10.04571,12.687311,10.191156,12.320317,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.742147,0.766236,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04508,DJI_20260107143320_0007__LUHK_r02589_c04508,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04508,2589,4508,845085.0,822105.0,845080.0,845090.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.132547,10.851954,1.189921,9.311792,15.111597,9.458338,14.670343,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.532547,0.251954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04509,DJI_20260107143320_0007__LUHK_r02589_c04509,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04509,2589,4509,845095.0,822105.0,845090.0,845100.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,541,0.901667,600,600,1.0,1.0,12.432956,12.099543,1.422503,10.191156,16.066889,10.338861,15.626276,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,1.832956,1.499543,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04510,DJI_20260107143320_0007__LUHK_r02589_c04510,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04510,2589,4510,845105.0,822105.0,845100.0,845110.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,622,0.9952,625,625,1.0,1.0,10.743994,10.412165,0.997707,9.53161,14.156549,9.53161,13.771168,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.143994,-0.187835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02589_c04511,DJI_20260107143320_0007__LUHK_r02589_c04511,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02589_c04511,2589,4511,845115.0,822105.0,845110.0,845120.0,822100.0,822110.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,623,0.9968,625,625,1.0,1.0,11.109108,11.072962,0.764685,9.386286,15.111597,9.53161,13.221403,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.509108,0.472962,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
