observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,physical_surface_cover_class_id,physical_surface_cover_class,class_pixel_count,valid_classified_pixel_count_in_cell,class_fraction_of_valid_classified_pixels,class_thermal_pixel_count,class_valid_temperature_count,class_temperature_coverage_fraction,class_mean_surface_temperature_c,class_median_surface_temperature_c,class_std_surface_temperature_c,class_min_surface_temperature_c,class_max_surface_temperature_c,class_below_0_c_pixel_count,class_below_0_c_pixel_fraction,class_below_minus_5_c_pixel_count,class_below_minus_5_c_pixel_fraction,class_below_minus_10_c_pixel_count,class_below_minus_10_c_pixel_fraction,class_shadow_pixel_count,class_shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,class_delta_t_mean_c,class_delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143401_0011__LUHK_r02607_c04523__cover_1,DJI_20260107143401_0011__LUHK_r02607_c04523__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04523,2607,4523,845235.0,821925.0,31,31,GIC / open space,1,roof,472,600,0.786667,472,472,1.0,11.558658,11.439539,1.219367,8.872248,20.406458,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.658658,1.539539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04523__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04523__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04523,2607,4523,845235.0,821925.0,31,31,GIC / open space,2,concrete_pavement,128,600,0.213333,128,128,1.0,12.694609,12.430094,1.677045,9.824701,19.155268,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.794609,2.530094,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04524__cover_1,DJI_20260107143401_0011__LUHK_r02607_c04524__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04524,2607,4524,845245.0,821925.0,31,31,GIC / open space,1,roof,129,576,0.223958,129,129,1.0,12.454513,11.879511,1.818123,9.899164,17.243433,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.554513,1.979511,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04524__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04524__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04524,2607,4524,845245.0,821925.0,31,31,GIC / open space,2,concrete_pavement,447,576,0.776042,447,447,1.0,13.763975,12.466303,3.320312,9.53161,25.707514,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,3.863975,2.566303,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04525__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04525__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04525,2607,4525,845255.0,821925.0,31,31,GIC / open space,2,concrete_pavement,600,600,1.0,600,600,1.0,15.093936,14.743769,3.47721,6.893976,26.445734,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,5.193936,4.843769,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04526__cover_1,DJI_20260107143401_0011__LUHK_r02607_c04526__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04526,2607,4526,845265.0,821925.0,31,31,GIC / open space,1,roof,66,600,0.11,66,66,1.0,17.602705,16.58169,2.350768,14.156549,23.35058,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,7.702705,6.68169,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04526__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04526__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04526,2607,4526,845265.0,821925.0,31,31,GIC / open space,2,concrete_pavement,534,600,0.89,534,534,1.0,15.310513,12.834955,6.913852,-12.20072,26.002649,11,0.020599,3,0.005618,1,0.001873,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,5.410513,2.934955,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04527__cover_1,DJI_20260107143401_0011__LUHK_r02607_c04527__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04527,2607,4527,845275.0,821925.0,31,31,GIC / open space,1,roof,5,576,0.008681,5,5,1.0,15.273334,15.111597,0.82405,14.450129,16.655146,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,5.373334,5.211597,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,0,below_minimum_valid_pixels_and_class_fraction,1
DJI_20260107143401_0011__LUHK_r02607_c04527__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04527__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04527,2607,4527,845275.0,821925.0,31,31,GIC / open space,2,concrete_pavement,571,576,0.991319,571,571,1.0,11.711042,10.191156,5.742095,-10.441565,25.560053,4,0.007005,4,0.007005,1,0.001751,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.811042,0.291156,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04528__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04528__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04528,2607,4528,845285.0,821925.0,31,31,GIC / open space,2,concrete_pavement,600,600,1.0,600,600,1.0,15.569997,15.920008,1.726154,9.678156,20.479975,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,5.669997,6.020008,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04529__cover_2,DJI_20260107143401_0011__LUHK_r02607_c04529__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04529,2607,4529,845295.0,821925.0,31,31,GIC / open space,2,concrete_pavement,192,504,0.380952,192,192,1.0,12.396759,12.210535,1.645234,9.824701,18.567194,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.496759,2.310535,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02607_c04529__cover_5,DJI_20260107143401_0011__LUHK_r02607_c04529__cover_5,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02607_c04529,2607,4529,845295.0,821925.0,31,31,GIC / open space,5,grass_low_vegetation,312,504,0.619048,312,312,1.0,12.55689,12.319574,1.932416,9.458338,17.905268,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.65689,2.419574,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04503__cover_1,DJI_20260107143401_0011__LUHK_r02608_c04503__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04503,2608,4503,845035.0,821915.0,71,71,Woodland / shrubland / grassland / wetland,1,roof,30,100,0.3,30,30,1.0,9.287519,9.275171,0.294033,8.799006,10.04571,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.612481,-0.624829,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04503__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04503__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04503,2608,4503,845035.0,821915.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,70,100,0.7,70,70,1.0,9.712202,9.715387,0.449477,9.018763,10.485468,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.187798,-0.184613,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04504__cover_1,DJI_20260107143401_0011__LUHK_r02608_c04504__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04504,2608,4504,845045.0,821915.0,31,31,GIC / open space,1,roof,6,625,0.0096,6,6,1.0,9.605081,9.604883,0.179676,9.311792,9.824701,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.294919,-0.295117,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,0,below_minimum_valid_pixels_and_class_fraction,1
DJI_20260107143401_0011__LUHK_r02608_c04504__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04504__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04504,2608,4504,845045.0,821915.0,31,31,GIC / open space,4,vegetation_tree,619,625,0.9904,619,619,1.0,9.570334,9.53161,0.471699,8.724512,11.439539,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.329666,-0.36839,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04505__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04505__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04505,2608,4505,845055.0,821915.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,9.26158,9.165277,0.433626,8.358271,10.558741,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.63842,-0.734723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04506__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04506__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04506,2608,4506,845065.0,821915.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,9.21544,9.165277,0.524228,8.286341,10.485468,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.68456,-0.734723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04507__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04507__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04507,2608,4507,845075.0,821915.0,31,31,GIC / open space,4,vegetation_tree,625,625,1.0,625,625,1.0,9.383943,9.311792,0.508143,8.432795,10.99859,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,-0.516057,-0.588208,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04508__cover_2,DJI_20260107143401_0011__LUHK_r02608_c04508__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04508,2608,4508,845085.0,821915.0,31,31,GIC / open space,2,concrete_pavement,121,600,0.201667,121,121,1.0,11.617637,11.512873,0.471879,10.558741,12.760675,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,1.717637,1.612873,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04508__cover_4,DJI_20260107143401_0011__LUHK_r02608_c04508__cover_4,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04508,2608,4508,845085.0,821915.0,31,31,GIC / open space,4,vegetation_tree,479,600,0.798333,479,479,1.0,10.235945,10.265558,0.533265,8.872248,12.907373,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,0.335945,0.365558,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04509__cover_1,DJI_20260107143401_0011__LUHK_r02608_c04509__cover_1,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04509,2608,4509,845095.0,821915.0,31,31,GIC / open space,1,roof,9,625,0.0144,9,9,1.0,13.217859,13.201746,0.145798,12.981653,13.421869,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,3.317859,3.301746,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143401_0011__LUHK_r02608_c04509__cover_2,DJI_20260107143401_0011__LUHK_r02608_c04509__cover_2,all_finite,DJI_20260107143401_0011,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,2026-01-07 14:34:01,LUHK_r02608_c04509,2608,4509,845095.0,821915.0,31,31,GIC / open space,2,concrete_pavement,616,625,0.9856,616,616,1.0,12.699628,12.466303,0.993695,11.145227,15.405298,0,0.0,0,0.0,0,0.0,0,0.0,9.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:34:01,0,user_provided_exact_image_match,user_provided_provisional,2.799628,2.566303,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
